ID,Phylum,Class,Order,Family,Genus,Species,Similarity,Status
denovo13317,Arthropoda,Malacostraca,Decapoda,,,,85.03,Private
denovo15299,Arthropoda,Malacostraca,Decapoda,,,,85.03,Private
denovo18089,Arthropoda,Malacostraca,Decapoda,,,,85.03,Published
denovo19042,Arthropoda,Malacostraca,Decapoda,,,,85.03,Private
denovo19717,Arthropoda,Malacostraca,Decapoda,,,,85.03,Private
denovo20089,Arthropoda,Malacostraca,Decapoda,,,,85.03,Private
denovo21875,Arthropoda,Malacostraca,Decapoda,,,,85.03,Private
denovo22787,Arthropoda,Malacostraca,Decapoda,,,,85.03,Private
denovo24068,Arthropoda,Malacostraca,Decapoda,,,,85.03,Private
denovo25242,Arthropoda,Malacostraca,Decapoda,,,,85.03,Private
denovo25900,Arthropoda,Malacostraca,Decapoda,,,,85.03,Private
denovo4216,Arthropoda,Malacostraca,Decapoda,,,,85.03,Private
denovo4543,Arthropoda,Malacostraca,Decapoda,,,,85.03,Private
denovo6503,Arthropoda,Malacostraca,Decapoda,,,,85.03,Private
denovo7104,Arthropoda,Malacostraca,Decapoda,,,,85.03,Private
denovo771,Arthropoda,Malacostraca,Decapoda,,,,85.03,Private
denovo10172,Arthropoda,Malacostraca,Decapoda,,,,85.04,Published
denovo10581,Arthropoda,Malacostraca,Decapoda,,,,85.04,Published
denovo18262,Arthropoda,Malacostraca,Decapoda,,,,85.04,Published
denovo23721,Arthropoda,Malacostraca,Decapoda,,,,85.04,Published
denovo23887,Arthropoda,Malacostraca,Decapoda,,,,85.04,Published
denovo23944,Arthropoda,Malacostraca,Decapoda,,,,85.04,Published
denovo7463,Arthropoda,Malacostraca,Decapoda,,,,85.04,Published
denovo8553,Arthropoda,Malacostraca,Decapoda,,,,85.04,Published
denovo15248,Arthropoda,Malacostraca,Decapoda,,,,85.05,Published
denovo3564,Arthropoda,Malacostraca,Decapoda,,,,85.05,Published
denovo10338,Arthropoda,Malacostraca,Decapoda,,,,85.06,Published
denovo16571,Arthropoda,Malacostraca,Decapoda,,,,85.06,Published
denovo14001,Arthropoda,Malacostraca,Decapoda,,,,85.07,Published
denovo16580,Arthropoda,Malacostraca,Decapoda,,,,85.07,Published
denovo22272,Arthropoda,Malacostraca,Decapoda,,,,85.07,Published
denovo7502,Arthropoda,Malacostraca,Decapoda,,,,85.07,Published
denovo8664,Arthropoda,Malacostraca,Decapoda,,,,85.07,Published
denovo8665,Arthropoda,Malacostraca,Decapoda,,,,85.07,Published
denovo10650,Arthropoda,Malacostraca,Decapoda,,,,85.08,Published
denovo18384,Arthropoda,Malacostraca,Decapoda,,,,85.08,Private
denovo5827,Arthropoda,Malacostraca,Decapoda,,,,85.08,Published
denovo6604,Arthropoda,Malacostraca,Decapoda,,,,85.08,Published
denovo9283,Arthropoda,Malacostraca,Decapoda,,,,85.08,Private
denovo932,Arthropoda,Malacostraca,Decapoda,,,,85.08,Private
denovo10945,Arthropoda,Malacostraca,Decapoda,,,,85.09,Published
denovo11879,Arthropoda,Malacostraca,Decapoda,,,,85.09,Published
denovo11885,Arthropoda,Malacostraca,Decapoda,,,,85.09,Published
denovo13310,Arthropoda,Malacostraca,Decapoda,,,,85.09,Published
denovo13936,Arthropoda,Malacostraca,Decapoda,,,,85.09,Published
denovo14799,Arthropoda,Malacostraca,Decapoda,,,,85.09,Published
denovo14992,Arthropoda,Malacostraca,Decapoda,,,,85.09,Published
denovo15158,Arthropoda,Malacostraca,Decapoda,,,,85.09,Published
denovo18117,Arthropoda,Malacostraca,Decapoda,,,,85.09,Published
denovo20416,Arthropoda,Malacostraca,Decapoda,,,,85.09,Published
denovo20440,Arthropoda,Malacostraca,Decapoda,,,,85.09,Published
denovo21874,Arthropoda,Malacostraca,Decapoda,,,,85.09,Published
denovo23793,Arthropoda,Malacostraca,Decapoda,,,,85.09,Published
denovo25997,Arthropoda,Malacostraca,Decapoda,,,,85.09,Published
denovo26362,Arthropoda,Malacostraca,Decapoda,,,,85.09,Published
denovo472,Arthropoda,Malacostraca,Decapoda,,,,85.09,Published
denovo4815,Arthropoda,Malacostraca,Decapoda,,,,85.09,Published
denovo5120,Arthropoda,Malacostraca,Decapoda,,,,85.09,Published
denovo639,Arthropoda,Malacostraca,Decapoda,,,,85.09,Published
denovo8088,Arthropoda,Malacostraca,Decapoda,,,,85.09,Published
denovo1531,Arthropoda,Malacostraca,Decapoda,,,,85.11,Private
denovo20418,Arthropoda,Malacostraca,Decapoda,,,,85.11,Private
denovo3561,Arthropoda,Malacostraca,Decapoda,,,,85.11,Private
denovo13004,Arthropoda,Malacostraca,Decapoda,,,,85.12,Published
denovo1527,Arthropoda,Malacostraca,Decapoda,,,,85.12,Private
denovo1720,Arthropoda,Malacostraca,Decapoda,,,,85.12,Published
denovo1721,Arthropoda,Malacostraca,Decapoda,,,,85.12,Published
denovo20951,Arthropoda,Malacostraca,Decapoda,,,,85.12,Published
denovo21435,Arthropoda,Malacostraca,Decapoda,,,,85.12,Published
denovo21449,Arthropoda,Malacostraca,Decapoda,,,,85.12,Published
denovo235,Arthropoda,Malacostraca,Decapoda,,,,85.12,Published
denovo26,Arthropoda,Malacostraca,Decapoda,,,,85.12,Published
denovo2695,Arthropoda,Malacostraca,Decapoda,,,,85.12,Published
denovo5476,Arthropoda,Malacostraca,Decapoda,,,,85.12,Published
denovo5560,Arthropoda,Malacostraca,Decapoda,,,,85.12,Published
denovo5786,Arthropoda,Malacostraca,Decapoda,,,,85.12,Published
denovo9780,Arthropoda,Malacostraca,Decapoda,,,,85.12,Published
denovo10944,Arthropoda,Malacostraca,Decapoda,,,,85.13,Published
denovo2483,Arthropoda,Malacostraca,Decapoda,,,,85.13,Published
denovo2693,Arthropoda,Malacostraca,Decapoda,,,,85.13,Published
denovo13035,Arthropoda,Malacostraca,Decapoda,,,,85.14,Private
denovo13315,Arthropoda,Malacostraca,Decapoda,,,,85.14,Private
denovo18663,Arthropoda,Malacostraca,Decapoda,,,,85.14,Private
denovo25971,Arthropoda,Malacostraca,Decapoda,,,,85.14,Private
denovo4063,Arthropoda,Malacostraca,Decapoda,,,,85.14,Private
denovo4714,Arthropoda,Malacostraca,Decapoda,,,,85.14,Private
denovo6441,Arthropoda,Malacostraca,Decapoda,,,,85.14,Private
denovo10238,Arthropoda,Malacostraca,Decapoda,,,,85.15,Private
denovo10269,Arthropoda,Malacostraca,Decapoda,,,,85.15,Private
denovo11671,Arthropoda,Malacostraca,Decapoda,,,,85.15,Private
denovo1588,Arthropoda,Malacostraca,Decapoda,,,,85.15,Private
denovo17038,Arthropoda,Malacostraca,Decapoda,,,,85.15,Private
denovo19045,Arthropoda,Malacostraca,Decapoda,,,,85.15,Private
denovo20086,Arthropoda,Malacostraca,Decapoda,,,,85.15,Private
denovo22781,Arthropoda,Malacostraca,Decapoda,,,,85.15,Private
denovo23730,Arthropoda,Malacostraca,Decapoda,,,,85.15,Published
denovo4205,Arthropoda,Malacostraca,Decapoda,,,,85.15,Private
denovo4376,Arthropoda,Malacostraca,Decapoda,,,,85.15,Private
denovo4813,Arthropoda,Malacostraca,Decapoda,,,,85.15,Private
denovo4831,Arthropoda,Malacostraca,Decapoda,,,,85.15,Private
denovo6888,Arthropoda,Malacostraca,Decapoda,,,,85.15,Private
denovo6921,Arthropoda,Malacostraca,Decapoda,,,,85.15,Private
denovo8231,Arthropoda,Malacostraca,Decapoda,,,,85.15,Private
denovo17738,Arthropoda,Malacostraca,Decapoda,,,,85.16,Published
denovo22581,Arthropoda,Malacostraca,Decapoda,,,,85.16,Published
denovo2588,Arthropoda,Malacostraca,Decapoda,,,,85.16,Published
denovo4299,Arthropoda,Malacostraca,Decapoda,,,,85.16,Published
denovo3075,Arthropoda,Malacostraca,Decapoda,,,,85.17,Private
denovo8536,Arthropoda,Malacostraca,Decapoda,,,,85.17,Private
denovo10220,Arthropoda,Malacostraca,Decapoda,,,,85.19,Private
denovo11483,Arthropoda,Malacostraca,Decapoda,,,,85.19,Private
denovo12763,Arthropoda,Malacostraca,Decapoda,,,,85.19,Private
denovo13313,Arthropoda,Malacostraca,Decapoda,,,,85.19,Private
denovo13320,Arthropoda,Malacostraca,Decapoda,,,,85.19,Private
denovo1499,Arthropoda,Malacostraca,Decapoda,,,,85.19,Private
denovo16462,Arthropoda,Malacostraca,Decapoda,,,,85.19,Private
denovo16570,Arthropoda,Malacostraca,Decapoda,,,,85.19,Private
denovo16742,Arthropoda,Malacostraca,Decapoda,,,,85.19,Private
denovo1723,Arthropoda,Malacostraca,Decapoda,,,,85.19,Private
denovo17514,Arthropoda,Malacostraca,Decapoda,,,,85.19,Private
denovo17675,Arthropoda,Malacostraca,Decapoda,,,,85.19,Private
denovo19044,Arthropoda,Malacostraca,Decapoda,,,,85.19,Private
denovo19614,Arthropoda,Malacostraca,Decapoda,,,,85.19,Private
denovo20510,Arthropoda,Malacostraca,Decapoda,,,,85.19,Private
denovo21010,Arthropoda,Malacostraca,Decapoda,,,,85.19,Private
denovo21229,Arthropoda,Malacostraca,Decapoda,,,,85.19,Private
denovo21231,Arthropoda,Malacostraca,Decapoda,,,,85.19,Private
denovo2160,Arthropoda,Malacostraca,Decapoda,,,,85.19,Private
denovo21865,Arthropoda,Malacostraca,Decapoda,,,,85.19,Private
denovo21866,Arthropoda,Malacostraca,Decapoda,,,,85.19,Private
denovo21868,Arthropoda,Malacostraca,Decapoda,,,,85.19,Private
denovo21876,Arthropoda,Malacostraca,Decapoda,,,,85.19,Private
denovo22199,Arthropoda,Malacostraca,Decapoda,,,,85.19,Private
denovo22775,Arthropoda,Malacostraca,Decapoda,,,,85.19,Private
denovo22789,Arthropoda,Malacostraca,Decapoda,,,,85.19,Private
denovo24072,Arthropoda,Malacostraca,Decapoda,,,,85.19,Private
denovo24074,Arthropoda,Malacostraca,Decapoda,,,,85.19,Private
denovo25618,Arthropoda,Malacostraca,Decapoda,,,,85.19,Private
denovo26296,Arthropoda,Malacostraca,Decapoda,,,,85.19,Published
denovo27,Arthropoda,Malacostraca,Decapoda,,,,85.19,Private
denovo3073,Arthropoda,Malacostraca,Decapoda,,,,85.19,Private
denovo3318,Arthropoda,Malacostraca,Decapoda,,,,85.19,Private
denovo3971,Arthropoda,Malacostraca,Decapoda,,,,85.19,Private
denovo4171,Arthropoda,Malacostraca,Decapoda,,,,85.19,Private
denovo5140,Arthropoda,Malacostraca,Decapoda,,,,85.19,Private
denovo5289,Arthropoda,Malacostraca,Decapoda,,,,85.19,Private
denovo5811,Arthropoda,Malacostraca,Decapoda,,,,85.19,Private
denovo6045,Arthropoda,Malacostraca,Decapoda,,,,85.19,Private
denovo6620,Arthropoda,Malacostraca,Decapoda,,,,85.19,Private
denovo6625,Arthropoda,Malacostraca,Decapoda,,,,85.19,Private
denovo7542,Arthropoda,Malacostraca,Decapoda,,,,85.19,Private
denovo9971,Arthropoda,Malacostraca,Decapoda,,,,85.2,Private
denovo10953,Arthropoda,Malacostraca,Decapoda,,,,85.21,Published
denovo11304,Arthropoda,Malacostraca,Decapoda,,,,85.21,Published
denovo11404,Arthropoda,Malacostraca,Decapoda,,,,85.21,Published
denovo25863,Arthropoda,Malacostraca,Decapoda,,,,85.21,Published
denovo3563,Arthropoda,Malacostraca,Decapoda,,,,85.21,Published
denovo17108,Arthropoda,Malacostraca,Decapoda,,,,85.22,Private
denovo5414,Arthropoda,Malacostraca,Decapoda,,,,85.22,Private
denovo7761,Arthropoda,Malacostraca,Decapoda,,,,85.22,Private
denovo4272,Arthropoda,Malacostraca,Decapoda,,,,85.23,Private
denovo17105,Arthropoda,Malacostraca,Decapoda,,,,85.25,Published
denovo18976,Arthropoda,Malacostraca,Decapoda,,,,85.25,Published
denovo23785,Arthropoda,Malacostraca,Decapoda,,,,85.25,Published
denovo4298,Arthropoda,Malacostraca,Decapoda,,,,85.25,Published
denovo13892,Arthropoda,Malacostraca,Decapoda,,,,85.26,Published
denovo25054,Arthropoda,Malacostraca,Decapoda,,,,85.26,Published
denovo493,Arthropoda,Malacostraca,Decapoda,,,,85.26,Published
denovo7099,Arthropoda,Malacostraca,Decapoda,,,,85.26,Published
denovo7546,Arthropoda,Malacostraca,Decapoda,,,,85.26,Published
denovo8589,Arthropoda,Malacostraca,Decapoda,,,,85.26,Published
denovo8950,Arthropoda,Malacostraca,Decapoda,,,,85.26,Published
denovo1019,Arthropoda,Malacostraca,Decapoda,,,,85.27,Private
denovo11881,Arthropoda,Malacostraca,Decapoda,,,,85.27,Private
denovo23902,Arthropoda,Malacostraca,Decapoda,,,,85.27,Private
denovo17067,Arthropoda,Malacostraca,Decapoda,,,,85.29,Published
denovo18658,Arthropoda,Malacostraca,Decapoda,,,,85.29,Published
denovo8630,Arthropoda,Malacostraca,Decapoda,,,,85.29,Published
denovo9134,Arthropoda,Malacostraca,Decapoda,,,,85.29,Published
denovo22256,Arthropoda,Malacostraca,Decapoda,,,,85.3,Published
denovo17820,Arthropoda,Malacostraca,Decapoda,,,,85.31,Private
denovo22699,Arthropoda,Malacostraca,Decapoda,,,,85.31,Private
denovo4717,Arthropoda,Malacostraca,Decapoda,,,,85.31,Private
denovo8063,Arthropoda,Malacostraca,Decapoda,,,,85.31,Private
denovo8620,Arthropoda,Malacostraca,Decapoda,,,,85.31,Published
denovo12525,Arthropoda,Malacostraca,Decapoda,,,,85.34,Published
denovo14860,Arthropoda,Malacostraca,Decapoda,,,,85.34,Published
denovo14946,Arthropoda,Malacostraca,Decapoda,,,,85.34,Published
denovo16343,Arthropoda,Malacostraca,Decapoda,,,,85.34,Published
denovo17697,Arthropoda,Malacostraca,Decapoda,,,,85.34,Published
denovo18280,Arthropoda,Malacostraca,Decapoda,,,,85.34,Published
denovo21867,Arthropoda,Malacostraca,Decapoda,,,,85.34,Published
denovo22270,Arthropoda,Malacostraca,Decapoda,,,,85.34,Published
denovo229,Arthropoda,Malacostraca,Decapoda,,,,85.34,Published
denovo2862,Arthropoda,Malacostraca,Decapoda,,,,85.34,Published
denovo5321,Arthropoda,Malacostraca,Decapoda,,,,85.34,Published
denovo5576,Arthropoda,Malacostraca,Decapoda,,,,85.34,Published
denovo6167,Arthropoda,Malacostraca,Decapoda,,,,85.34,Published
denovo6505,Arthropoda,Malacostraca,Decapoda,,,,85.34,Published
denovo7097,Arthropoda,Malacostraca,Decapoda,,,,85.34,Published
denovo3562,Arthropoda,Malacostraca,Decapoda,,,,85.35,Private
denovo23718,Arthropoda,Malacostraca,Decapoda,,,,85.36,Published
